time,id,class_id,confidence,x_min,x_max,y_min,y_max,border_left,border_right,border_top,border_bottom,pattern,matched
1.067,1894090549288,7,1.000,481.000,518.000,176.000,199.000,1,1,1,1,0,True
1.067,1894090549176,7,1.000,387.000,450.000,182.000,217.000,1,1,1,1,0,True
1.067,1894090549120,7,1.000,161.000,311.000,178.000,258.000,1,1,1,1,0,True
1.067,1894090548448,7,1.000,337.000,416.000,183.000,226.000,1,1,1,1,0,True
1.100,1894090550016,7,1.000,0.000,201.000,202.000,306.000,3,1,1,1,0,True
1.100,1894090550688,7,1.000,484.000,521.000,176.000,200.000,1,1,1,1,0,True
1.100,1894090549568,7,1.000,385.000,454.000,182.000,219.000,1,1,1,1,0,True
1.100,1894090548392,7,1.000,139.000,313.000,182.000,264.000,1,1,1,1,0,True
1.100,1894090550520,7,1.000,337.000,420.000,183.000,229.000,1,1,1,1,0,True
1.100,1894090551136,7,1.000,0.000,171.000,202.000,308.000,3,1,1,1,0,True
1.100,1894090548280,7,1.000,476.000,514.000,176.000,200.000,1,1,1,1,0,True
1.100,1894090551024,7,1.000,373.000,442.000,182.000,219.000,1,1,1,1,0,True
1.100,1894090550632,7,1.000,118.000,292.000,182.000,266.000,1,1,1,1,0,True
1.100,1894090549680,7,1.000,323.000,410.000,183.000,229.000,1,1,1,1,0,True
1.133,1894090596536,7,1.000,0.000,157.000,204.000,328.000,3,1,1,1,0,True
1.133,1894090599168,7,1.000,103.000,292.000,183.000,273.000,1,1,1,1,0,True
1.133,1894090598720,7,1.000,481.000,516.000,177.000,200.000,1,1,1,1,0,True
1.133,1894090596872,7,1.000,378.000,445.000,182.000,221.000,1,1,1,1,0,True
1.133,1894090596704,7,1.000,322.000,412.000,183.000,231.000,1,1,1,1,0,True
1.133,1894090599056,7,1.000,472.000,510.000,176.000,200.000,1,1,1,1,0,True
1.133,1894090599000,7,1.000,0.000,138.000,204.000,317.000,3,1,1,1,0,True
1.133,1894090597320,7,1.000,370.000,434.000,183.000,221.000,1,1,1,1,0,True
1.133,1894090599672,7,1.000,306.000,399.000,183.000,231.000,1,1,1,1,0,True
1.133,1894090600176,7,1.000,81.000,273.000,184.000,271.000,1,1,1,1,0,True
1.167,1894090642432,7,1.000,61.000,267.000,183.000,283.000,1,1,1,1,0,True
1.167,1894090642320,7,1.000,305.000,400.000,183.000,233.000,1,1,1,1,0,True
1.167,1894090642936,7,1.000,474.000,513.000,176.000,201.000,1,1,1,1,0,True
1.167,1894090641760,7,1.000,0.000,114.000,210.000,323.000,3,1,1,1,0,True
1.167,1894090642992,7,1.000,370.000,436.000,183.000,222.000,1,1,1,1,0,True
1.167,1894090643720,7,1.000,27.000,242.000,183.000,281.000,2,1,1,1,0,True
1.167,1894090643272,7,1.000,0.000,91.000,209.000,308.000,3,1,1,1,0,True
1.167,1894090643328,7,1.000,289.000,388.000,184.000,234.000,1,1,1,1,0,True
1.167,1894090642600,7,1.000,360.000,426.000,183.000,222.000,1,1,1,1,0,True
1.167,1894090642656,7,1.000,468.000,505.000,178.000,201.000,1,1,1,1,0,True
1.200,1894090644224,7,1.000,286.000,390.000,184.000,237.000,1,1,1,1,0,True
1.200,1894090645344,7,1.000,470.000,509.000,176.000,202.000,1,1,1,1,0,True
1.200,1894090643440,7,1.000,358.000,429.000,183.000,223.000,1,1,1,1,0,True
1.200,1894090645064,7,1.000,13.000,236.000,180.000,295.000,2,1,1,1,0,True
1.200,1894090644392,7,0.602,1.000,74.000,207.000,327.000,2,1,1,1,0,True
1.200,1894090645400,7,1.000,0.000,220.000,185.000,296.000,3,1,1,1,0,True
1.200,1894090645456,7,1.000,272.000,374.000,184.000,238.000,1,1,1,1,0,True
1.200,1894090644504,7,1.000,461.000,501.000,176.000,203.000,1,1,1,1,0,True
1.200,1894090643552,7,1.000,346.000,417.000,183.000,223.000,1,1,1,1,0,True
1.233,1894090683056,7,1.000,2.000,215.000,186.000,312.000,2,1,1,1,0,True
1.233,1894090683112,7,1.000,267.000,377.000,187.000,243.000,1,1,1,1,0,True
1.233,1894090685072,7,1.000,462.000,503.000,176.000,204.000,1,1,1,1,0,True
1.233,1894090684064,7,1.000,346.000,420.000,184.000,227.000,1,1,1,1,0,True
1.233,1894090682552,7,1.000,249.000,362.000,186.000,243.000,1,1,1,1,0,True
1.233,1894090685408,7,1.000,3.000,185.000,180.000,320.000,2,1,1,1,0,True
1.233,1894090685856,7,1.000,456.000,495.000,177.000,203.000,1,1,1,1,0,True
1.233,1894090684120,7,1.000,333.000,408.000,184.000,227.000,1,1,1,1,0,True
1.267,1894090686248,7,1.000,2.000,170.000,181.000,336.000,2,1,1,1,0,True
1.267,1894090685520,7,1.000,243.000,361.000,186.000,249.000,1,1,1,1,0,True
1.267,1894090685688,7,1.000,459.000,502.000,177.000,205.000,1,1,1,1,0,True
1.267,1894090685184,7,1.000,335.000,410.000,184.000,230.000,1,1,1,1,0,True
1.267,1894238651952,7,1.000,0.000,145.000,183.000,320.000,3,1,1,1,0,True
1.267,1894238651560,7,1.000,225.000,347.000,185.000,248.000,1,1,1,1,0,True
1.267,1894238652344,7,1.000,450.000,494.000,178.000,204.000,1,1,1,1,0,True
1.267,1894238651112,7,1.000,318.000,398.000,184.000,229.000,1,1,1,1,0,True
1.300,1894238654024,7,1.000,0.000,132.000,188.000,331.000,3,1,1,1,0,True
1.300,1894238653632,7,1.000,216.000,349.000,189.000,253.000,1,1,1,1,0,True
1.300,1894238650832,7,1.000,452.000,495.000,179.000,205.000,1,1,1,1,0,True
1.300,1894238651672,7,1.000,318.000,401.000,186.000,232.000,1,1,1,1,0,True
1.300,1894238654192,7,1.000,198.000,331.000,186.000,255.000,1,1,1,1,0,True
1.300,1894238650720,7,1.000,442.000,489.000,179.000,205.000,1,1,1,1,0,True
1.300,1894238651728,7,1.000,298.000,388.000,187.000,233.000,1,1,1,1,0,True
1.300,1894238652568,7,1.000,0.000,106.000,187.000,317.000,3,1,1,1,0,True
1.333,1894090547384,7,1.000,447.000,492.000,179.000,206.000,1,1,1,1,0,True
1.333,1894090547944,7,1.000,190.000,332.000,189.000,261.000,1,1,1,1,0,True
1.333,1894090548000,7,1.000,300.000,390.000,187.000,236.000,1,1,1,1,0,True
1.333,1894083124248,7,1.000,438.000,484.000,179.000,207.000,1,1,1,1,0,True
1.333,1894082984648,7,1.000,287.000,377.000,187.000,237.000,1,1,1,1,0,True
1.333,1894090683952,7,1.000,169.000,314.000,188.000,262.000,1,1,1,1,0,True
1.367,1894238698128,7,1.000,282.000,378.000,188.000,239.000,1,1,1,1,0,True
1.367,1894238696168,7,1.000,439.000,487.000,179.000,207.000,1,1,1,1,0,True
1.367,1894238695720,7,1.000,158.000,312.000,189.000,266.000,1,1,1,1,0,True
1.367,1894082487800,7,1.000,264.000,364.000,188.000,239.000,1,1,1,1,0,True
1.367,1894082490320,7,1.000,429.000,480.000,180.000,207.000,1,1,1,1,0,True
1.367,1894082537904,7,1.000,137.000,295.000,190.000,265.000,1,1,1,1,0,True
1.400,1894090644392,7,1.000,254.000,366.000,189.000,241.000,1,1,1,1,0,True
1.400,1894082452784,7,1.000,433.000,482.000,180.000,208.000,1,1,1,1,0,True
1.400,1894082450264,7,1.000,118.000,291.000,193.000,274.000,1,1,1,1,0,True
1.400,1894238698968,7,1.000,240.000,351.000,188.000,243.000,1,1,1,1,0,True
1.400,1894238695776,7,1.000,424.000,473.000,180.000,209.000,1,1,1,1,0,True
1.400,1894238695608,7,1.000,96.000,271.000,192.000,275.000,1,1,1,1,0,True
1.433,1894238698352,7,1.000,240.000,349.000,190.000,247.000,1,1,1,1,0,True
1.433,1894238696952,7,1.000,426.000,476.000,179.000,209.000,1,1,1,1,0,True
1.433,1894238699360,7,1.000,74.000,270.000,195.000,283.000,1,1,1,1,0,True
1.433,1894238698016,7,1.000,218.000,334.000,190.000,249.000,1,1,1,1,0,True
1.433,1894238696616,7,1.000,416.000,468.000,180.000,209.000,1,1,1,1,0,True
1.433,1894238698856,7,1.000,39.000,250.000,194.000,283.000,1,1,1,1,0,True
1.467,1894238743408,7,1.000,216.000,335.000,191.000,254.000,1,1,1,1,0,True
1.467,1894238743296,7,1.000,22.000,243.000,196.000,294.000,2,1,1,1,0,True
1.467,1894238742008,7,1.000,418.000,471.000,180.000,211.000,1,1,1,1,0,True
1.467,1894238743856,7,1.000,196.000,317.000,190.000,253.000,1,1,1,1,0,True
1.467,1894238742512,7,1.000,2.000,223.000,196.000,295.000,2,1,1,1,0,True
1.467,1894238741504,7,1.000,409.000,463.000,179.000,210.000,1,1,1,1,0,True
1.500,1894238743240,7,1.000,180.000,317.000,191.000,260.000,1,1,1,1,0,True
1.500,1894238744416,7,1.000,0.000,214.000,198.000,306.000,3,1,1,1,0,True
1.500,1894238744304,7,1.000,411.000,466.000,179.000,212.000,1,1,1,1,0,True
1.500,1894238743128,7,1.000,1.000,189.000,196.000,301.000,2,1,1,1,0,True
1.500,1894238782800,7,1.000,401.000,456.000,179.000,212.000,1,1,1,1,0,True
1.500,1894238781624,7,1.000,158.000,299.000,192.000,261.000,1,1,1,1,0,False
1.533,1894238781680,7,1.000,403.000,459.000,181.000,213.000,1,1,1,1,0,True
1.533,1894238784536,7,1.000,0.000,177.000,196.000,313.000,3,1,1,1,0,True
1.533,1894238784648,7,1.000,143.000,294.000,194.000,267.000,1,1,1,1,0,True
1.533,1894238782296,7,1.000,391.000,452.000,180.000,213.000,1,1,1,1,0,True
1.533,1894238783360,7,1.000,0.000,155.000,197.000,308.000,3,1,1,1,0,False
1.533,1894238784760,7,1.000,117.000,276.000,194.000,268.000,1,1,1,1,0,True
1.567,1894238784144,7,1.000,393.000,453.000,179.000,215.000,1,1,1,1,0,True
1.567,1894238783920,7,1.000,0.000,139.000,198.000,322.000,3,1,1,1,0,True
1.567,1894238782744,7,1.000,98.000,273.000,194.000,273.000,1,1,1,1,0,True
1.567,1894238784816,7,1.000,381.000,444.000,180.000,215.000,1,1,1,1,0,True
1.567,1894238785432,7,1.000,77.000,253.000,193.000,272.000,1,1,1,1,0,True
1.567,1894238827856,7,1.000,0.000,110.000,198.000,312.000,3,1,1,1,0,True
1.600,1894238829536,7,1.000,53.000,246.000,196.000,284.000,1,1,1,1,0,True
1.600,1894238829480,7,1.000,385.000,447.000,180.000,216.000,1,1,1,1,0,True
1.600,1894238827968,7,1.000,0.000,94.000,202.000,313.000,3,1,1,1,0,True
1.600,1894238829312,7,1.000,23.000,224.000,197.000,284.000,2,1,1,1,0,True
1.600,1894238828248,7,1.000,372.000,437.000,179.000,216.000,1,1,1,1,0,True
1.633,1894238827520,7,1.000,0.000,223.000,197.000,297.000,3,1,1,1,0,True
1.633,1894238830208,7,1.000,374.000,441.000,181.000,219.000,1,1,1,1,0,True
1.633,1894238830264,7,1.000,0.000,203.000,194.000,296.000,3,1,1,1,0,True
1.633,1894238828808,7,1.000,363.000,429.000,181.000,218.000,1,1,1,1,0,True
1.667,1894090513600,7,1.000,0.000,197.000,198.000,308.000,3,1,1,1,0,True
1.667,1894083030880,7,1.000,365.000,434.000,184.000,220.000,1,1,1,1,0,True
1.667,1894238652904,7,1.000,0.000,170.000,197.000,307.000,3,1,1,1,0,True
1.667,1894238698912,7,1.000,353.000,423.000,183.000,220.000,1,1,1,1,0,True
1.700,1894238873920,7,1.000,1.000,162.000,199.000,325.000,2,1,1,1,0,True
1.700,1894238874144,7,1.000,354.000,426.000,184.000,224.000,1,1,1,1,0,True
1.700,1894238872072,7,1.000,0.000,136.000,201.000,313.000,3,1,1,1,0,True
1.700,1894238874368,7,1.000,339.000,417.000,184.000,224.000,1,1,1,1,0,True
1.733,1894238875320,7,1.000,0.000,126.000,204.000,319.000,3,1,1,1,0,True
1.733,1894238874760,7,1.000,343.000,420.000,184.000,226.000,1,1,1,1,0,True
1.733,1894082983752,7,1.000,0.000,104.000,198.000,307.000,3,1,1,1,0,True
1.733,1894083078912,7,1.000,329.000,409.000,183.000,226.000,1,1,1,1,0,True
1.767,1894083124304,7,1.000,0.000,81.000,201.000,309.000,3,1,1,1,0,True
1.767,1894083122568,7,1.000,330.000,412.000,185.000,229.000,1,1,1,1,0,True
1.767,1894090513376,7,1.000,318.000,401.000,184.000,228.000,1,1,1,1,0,True
1.800,1894090685408,7,1.000,320.000,406.000,184.000,229.000,1,1,1,1,0,True
1.800,1894238874984,7,1.000,306.000,392.000,183.000,229.000,1,1,1,1,0,True
1.833,1894269396136,7,1.000,307.000,396.000,183.000,231.000,1,1,1,1,0,True
1.833,1894269395240,7,1.000,293.000,385.000,183.000,230.000,1,1,1,1,0,True
1.867,1894269398376,7,1.000,293.000,388.000,184.000,233.000,1,1,1,1,0,True
1.867,1894269397648,7,1.000,279.000,375.000,184.000,233.000,1,1,1,1,0,True
1.900,1894269398432,7,1.000,278.000,380.000,185.000,237.000,1,1,1,1,0,True
1.900,1894269398824,7,1.000,264.000,365.000,186.000,237.000,1,1,1,1,0,True
1.933,1894269437544,7,1.000,265.000,370.000,186.000,239.000,1,1,1,1,0,True
1.933,1894269437992,7,1.000,247.000,356.000,185.000,239.000,1,1,1,1,0,True
1.967,1894269439336,7,1.000,247.000,361.000,186.000,243.000,1,1,1,1,0,True
1.967,1894269438440,7,1.000,228.000,349.000,186.000,243.000,1,1,1,1,0,True
2.000,1894090596536,7,1.000,228.000,351.000,187.000,245.000,1,1,1,1,0,True
2.000,1894238830376,7,1.000,208.000,335.000,186.000,245.000,1,1,1,1,0,True
2.033,1894269437712,7,1.000,205.000,340.000,187.000,248.000,1,1,1,1,0,True
2.033,1894269437824,7,1.000,190.000,323.000,187.000,248.000,1,1,1,1,0,True
2.067,1894090547608,7,1.000,183.000,328.000,189.000,254.000,1,1,1,1,0,True
2.067,1894269495224,7,1.000,165.000,311.000,189.000,253.000,1,1,1,1,0,True
2.100,1894269495952,7,1.000,158.000,314.000,189.000,257.000,1,1,1,1,0,True
2.100,1894269496848,7,1.000,137.000,298.000,189.000,258.000,1,1,1,1,0,True
2.100,1894269496400,15,0.885,943.000,973.000,150.000,209.000,1,1,1,1,0,False
2.133,1894269536408,7,1.000,133.000,300.000,191.000,264.000,1,1,1,1,0,True
2.133,1894269535288,7,1.000,108.000,285.000,191.000,263.000,1,1,1,1,0,True
2.167,1894269536688,7,1.000,104.000,285.000,190.000,268.000,1,1,1,1,0,True
2.167,1894269536800,7,1.000,81.000,271.000,191.000,266.000,1,1,1,1,0,True
2.200,1894269538032,7,1.000,72.000,270.000,193.000,276.000,1,1,1,1,0,True
2.200,1894083077904,7,1.000,47.000,252.000,193.000,276.000,1,1,1,1,0,True
2.233,1894238873920,7,1.000,27.000,252.000,193.000,286.000,2,1,1,1,0,True
2.233,1894083124304,7,1.000,13.000,232.000,194.000,285.000,2,1,1,1,0,True
2.267,1894276494560,7,1.000,0.000,236.000,196.000,292.000,3,1,1,1,0,True
2.267,1894276495008,7,1.000,5.000,207.000,196.000,292.000,2,1,1,1,0,True
2.300,1894276496744,7,1.000,0.000,205.000,199.000,304.000,3,1,1,1,0,True
2.300,1894276495904,7,1.000,0.000,184.000,199.000,301.000,3,1,1,1,0,True
2.333,1894090510968,7,1.000,0.000,186.000,200.000,312.000,3,1,1,1,0,True
2.333,1894269398208,7,1.000,0.000,159.000,200.000,304.000,3,1,1,1,0,True
2.367,1894269625736,7,1.000,0.000,163.000,201.000,312.000,3,1,1,1,0,True
2.367,1894269624448,7,1.000,0.000,135.000,201.000,303.000,3,1,1,1,0,True
2.400,1894269627472,7,1.000,0.000,129.000,204.000,309.000,3,1,1,1,0,True
2.400,1894269627024,7,1.000,1.000,110.000,201.000,302.000,2,1,1,1,0,True
2.433,1894269627696,7,1.000,0.000,110.000,198.000,307.000,3,1,1,1,0,True
2.600,1894269582304,7,0.876,623.000,676.000,166.000,188.000,1,1,1,1,0,False
2.733,1894276537648,7,1.000,252.000,307.000,185.000,204.000,1,1,1,1,0,False
2.867,1894276678432,15,1.000,857.000,875.000,156.000,199.000,1,1,1,1,0,False
2.933,1894276740208,15,0.757,863.000,880.000,154.000,200.000,1,1,1,1,0,True
2.967,1894276740992,15,1.000,866.000,885.000,157.000,201.000,1,1,1,1,0,True
3.000,1894082896168,7,1.000,251.000,322.000,177.000,208.000,1,1,1,1,0,False
3.033,1894269437544,7,0.618,257.000,326.000,179.000,206.000,1,1,1,1,0,True
3.067,1894269437992,7,1.000,427.000,471.000,168.000,185.000,1,1,1,1,0,False
3.067,1894269438440,7,0.937,251.000,326.000,179.000,207.000,1,1,1,1,0,True
3.067,1894090513376,7,0.999,237.000,313.000,177.000,208.000,1,1,1,1,0,True
3.133,1894276781560,7,0.999,240.000,312.000,178.000,207.000,1,1,1,1,0,True
3.367,1894276845296,15,0.962,874.000,896.000,146.000,196.000,1,1,1,1,0,False
3.400,1894276886880,7,0.999,169.000,267.000,178.000,211.000,1,1,1,1,0,False
3.433,1894276890072,7,0.820,93.000,202.000,188.000,224.000,1,1,1,1,0,False
3.467,1894083078632,7,0.999,80.000,188.000,190.000,227.000,1,1,1,1,0,True
3.500,1894090510968,7,1.000,68.000,185.000,191.000,230.000,1,1,1,1,0,True
3.533,1894276627088,7,1.000,73.000,181.000,191.000,230.000,1,1,1,1,0,False
3.533,1894276627424,7,1.000,62.000,187.000,190.000,231.000,1,1,1,1,0,True
3.567,1894276933112,7,0.920,61.000,185.000,190.000,232.000,1,1,1,1,0,True
3.567,1894276932888,7,1.000,53.000,171.000,190.000,232.000,1,1,1,1,0,True
3.600,1894276933112,7,0.920,61.000,185.000,190.000,232.000,1,1,1,1,0,True
3.600,1894276932888,7,1.000,53.000,171.000,190.000,232.000,1,1,1,1,0,True
