time,id,class_id,x,y,z,vx,vy,vz,ax,ay,az,pattern
41.800,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
41.800,2223371003944,7,1.173,0.552,-11.783,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
41.800,2223370869000,7,2.894,-0.729,-14.265,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
41.800,2223371002432,7,-1.506,0.404,-18.128,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
41.840,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
41.840,2223371003944,7,1.197,0.528,-11.724,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
41.840,2223370869000,7,2.916,-0.759,-14.154,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
41.840,2223371002432,7,-1.485,0.374,-18.041,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
41.880,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
41.880,2223371003944,7,1.219,0.508,-11.661,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
41.880,2223370869000,7,2.957,-0.797,-14.151,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
41.880,2223371002432,7,-1.463,0.349,-18.033,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
41.920,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
41.920,2223371003944,7,1.239,0.489,-11.591,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
41.920,2223370869000,7,2.980,-0.833,-14.056,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
41.920,2223371002432,7,-1.421,0.328,-17.758,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
41.960,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
41.960,2223371003944,7,1.265,0.474,-11.557,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
41.960,2223370869000,7,3.003,-0.867,-13.970,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
41.960,2223371002432,7,-1.399,0.314,-17.738,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
42.000,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
42.000,2223371003944,7,1.287,0.456,-11.487,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
42.000,2223370869000,7,3.012,-0.893,-13.827,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
42.000,2223371002432,7,-1.345,0.283,-17.377,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
42.040,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
42.040,2223371003944,7,1.307,0.437,-11.410,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
42.040,2223370869000,7,3.033,-0.921,-13.719,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
42.040,2223371002432,7,-1.301,0.264,-17.175,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
42.080,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
42.080,2223371003944,7,1.328,0.417,-11.317,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
42.080,2223370869000,7,3.056,-0.951,-13.613,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
42.080,2223371002432,7,-1.250,0.234,-16.860,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
42.120,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
42.120,2223371003944,7,1.348,0.399,-11.242,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
42.120,2223370869000,7,3.075,-0.979,-13.487,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
42.120,2223371002432,7,-1.186,0.201,-16.415,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
42.160,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
42.160,2223371003944,7,1.365,0.380,-11.148,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
42.160,2223370869000,7,3.099,-1.011,-13.393,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
42.160,2223371002432,7,-1.133,0.173,-16.103,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
42.200,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372513800,7,3.848,-2.468,-10.108,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223371004392,7,1.252,-3.785,-13.752,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372516544,7,3.884,-4.500,-15.663,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372515648,7,5.256,-3.794,-13.927,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223371004224,7,6.124,-4.489,-16.176,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372513968,7,4.304,-2.932,-11.649,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372515760,7,3.510,-6.323,-23.227,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372625456,7,3.795,-2.413,-10.143,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372624168,7,1.412,-4.992,-17.998,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372513520,7,1.307,-5.924,-21.760,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223372515816,7,3.723,-2.329,-9.721,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223370926176,7,1.566,-4.804,-17.376,0.000,0.000,0.000,0.000,0.000,0.000,0
42.200,2223371003944,7,1.380,0.359,-11.036,0.000,0.000,0.000,0.000,0.000,0.000,2223371004112
42.200,2223370869000,7,3.128,-1.047,-13.329,0.000,0.000,0.000,0.000,0.000,0.000,2223370867152
42.200,2223371002432,7,-1.079,0.129,-15.919,0.000,0.000,0.000,0.000,0.000,0.000,2223371003160
42.240,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
